ratio,amount
0.17123287671232876,4
0.1712707182320442,1
0.17142857142857143,164
0.17159763313609466,3
0.17164179104477612,5
0.1717171717171717,29
0.171875,56
0.17204301075268819,33
0.1721311475409836,14
0.17218543046357615,2
0.1724137931034483,207
0.17261904761904762,4
0.17266187050359713,4
0.17272727272727273,22
0.1728395061728395,32
0.17293233082706766,8
0.17307692307692307,82
0.1732283464566929,12
0.17326732673267325,1
0.17333333333333334,32
0.17341040462427745,2
0.17346938775510204,25
0.17355371900826447,14
0.1736111111111111,5
0.17365269461077845,2
0.1736842105263158,1
0.17391304347826086,315
0.17419354838709677,3
0.17424242424242425,5
0.1743119266055046,13
0.1744186046511628,25
0.174496644295302,4
0.1746031746031746,57
0.1746987951807229,1
0.17475728155339806,16
0.17482517482517482,5
0.175,130
0.1751412429378531,1
0.17518248175182483,7
0.17525773195876287,19
0.17532467532467533,1
0.17543859649122806,79
0.17553191489361702,1
0.17557251908396945,13
0.17567567567567569,44
0.17582417582417584,32
0.17592592592592593,16
0.176,9
0.176056338028169,6
0.1761006289308176,6
0.17613636363636365,1
0.17647058823529413,438
0.17679558011049723,1
0.17682926829268292,3
0.17687074829931973,4
0.17692307692307693,11
0.17699115044247787,13
0.17708333333333334,29
0.17721518987341772,48
0.1773049645390071,3
0.1774193548387097,62
0.17757009345794392,18
0.17763157894736842,7
0.17766497461928935,1
0.17777777777777778,93
0.17791411042944785,3
0.17796610169491525,13
0.1780821917808219,45
0.1781609195402299,1
0.1782178217821782,24
0.17829457364341086,14
0.17834394904458598,1
0.17857142857142858,226
0.1787709497206704,1
0.17880794701986755,5
0.17886178861788618,13
0.17894736842105263,26
0.1791044776119403,35
0.1791907514450867,2
0.1792452830188679,21
0.1793103448275862,8
0.1793478260869565,1
0.1794871794871795,131
0.17964071856287425,4
0.1796875,15
0.1797752808988764,23
0.17985611510791366,8
0.18,83
0.18012422360248448,4
0.18018018018018017,15
0.18023255813953487,3
0.18032786885245902,55
0.18045112781954886,10
0.18055555555555555,43
0.18064516129032257,1
0.18072289156626506,24
0.18085106382978725,33
0.18095238095238095,23
0.1810344827586207,7
0.18110236220472442,9
0.18115942028985507,4
0.18120805369127516,3
0.18125,1
0.18128654970760233,1
0.1813186813186813,2
0.18181818181818182,687
0.18235294117647058,2
0.18238993710691823,1
0.18243243243243243,7
0.18248175182481752,6
0.18253968253968253,9
0.1826086956521739,19
0.18269230769230768,20
0.1827956989247312,17
0.18285714285714286,1
0.18292682926829268,38
0.1830065359477124,3
0.18309859154929578,42
0.183206106870229,15
0.18333333333333332,55
0.1834319526627219,1
0.1834862385321101,12
0.18354430379746836,2
0.1836734693877551,81
0.1837837837837838,1
0.18382352941176472,10
0.1839080459770115,37
0.184,14
0.18404907975460122,2
0.18421052631578946,158
0.18435754189944134,2
0.18439716312056736,7
0.18446601941747573,18
0.18461538461538463,56
0.18471337579617833,3
0.18478260869565216,14
0.18487394957983194,16
0.18493150684931506,5
0.18497109826589594,2
0.18518518518518517,236
0.1853932584269663,1
0.18543046357615894,1
0.18548387096774194,7
0.18556701030927836,16
0.18562874251497005,3
0.18571428571428572,60
0.18584070796460178,19
0.1858974358974359,1
0.18604651162790697,120
0.18617021276595744,3
0.18620689655172415,8
0.18627450980392157,18
0.18633540372670807,2
0.1864406779661017,72
0.18652849740932642,1
0.1865671641791045,12
0.18666666666666668,35
0.18674698795180722,1
0.18681318681318682,21
0.18686868686868688,1
0.18691588785046728,18
0.18699186991869918,13
0.18705035971223022,8
0.1870967741935484,5
0.1871345029239766,2
0.1875,416
0.18787878787878787,3
0.18791946308724833,5
0.18796992481203006,5
0.18803418803418803,16
0.18811881188118812,21
0.18823529411764706,28
0.18831168831168832,3
0.18840579710144928,35
0.1885245901639344,12
0.18867924528301888,67
0.1888111888111888,4
0.18888888888888888,25
0.1889763779527559,16
0.18902439024390244,7
0.1891891891891892,134
0.1893491124260355,2
0.1893939393939394,6
0.18947368421052632,21
0.1895424836601307,6
0.1895734597156398,1
0.1896551724137931,63
0.1897810218978102,5
0.189873417721519,31
0.18994413407821228,2
0.19,11
0.19008264462809918,11
0.19014084507042253,4
0.1901840490797546,2
0.19047619047619047,328
0.19072164948453607,1
0.19078947368421054,2
0.19083969465648856,10
0.19090909090909092,20
0.19101123595505617,27
0.1910828025477707,1
0.19117647058823528,44
0.19130434782608696,14
0.19135802469135801,6
0.19148936170212766,90
0.19161676646706588,1
0.19166666666666668,9
0.1917808219178082,40
0.19186046511627908,2
0.1919191919191919,19
0.192,9
0.19205298013245034,2
0.19230769230769232,244
0.1925133689839572,1
0.19254658385093168,1
0.1925925925925926,6
0.1926605504587156,15
0.1927710843373494,28
0.19285714285714287,7
0.19298245614035087,67
0.19310344827586207,6
0.19318181818181818,23
0.19327731092436976,9
0.19333333333333333,3
0.19337016574585636,1
0.1935483870967742,149
0.19375,2
0.1937984496124031,2
0.19387755102040816,16
0.19393939393939394,1
0.19402985074626866,44
0.1941747572815534,15
0.19424460431654678,7
0.19444444444444445,133
0.1945945945945946,1
0.19463087248322147,1
0.19469026548672566,12
0.19480519480519481,39
0.19491525423728814,10
0.1949685534591195,3
0.1951219512195122,102
0.1952662721893491,2
0.1953125,12
0.19540229885057472,29
0.19548872180451127,8
0.19553072625698323,1
0.1956521739130435,78
0.1958041958041958,4
0.1958762886597938,16
0.19594594594594594,3
0.19607843137254902,79
0.1962025316455696,5
0.19626168224299065,20
0.19631901840490798,2
0.19642857142857142,73
0.19653179190751446,1
0.19658119658119658,10
0.19662921348314608,2
0.19672131147540983,59
0.1968503937007874,10
0.19689119170984457,3
0.19696969696969696,44
0.19708029197080293,10
0.19718309859154928,38
0.19736842105263158,40
0.19745222929936307,5
0.19753086419753085,33
0.19760479041916168,1
0.19767441860465115,32
0.1977401129943503,1
0.1978021978021978,29
0.19791666666666666,13
0.19801980198019803,22
0.19811320754716982,13
0.1981981981981982,15
0.19827586206896552,19
0.19834710743801653,18
0.1984126984126984,7
0.1984732824427481,11
0.19852941176470587,10
0.19858156028368795,6
0.19863013698630136,1
0.1986754966887417,2
0.1987179487179487,6
0.19875776397515527,1
0.19879518072289157,3
0.19886363636363635,2
0.1989247311827957,1
0.2,1350
0.20103092783505155,1
0.20108695652173914,2
0.2011173184357542,1
0.20118343195266272,4
0.20121951219512196,1
0.20125786163522014,6
0.2012987012987013,4
0.20134228187919462,7
0.2013888888888889,9
0.2014388489208633,7
0.20149253731343283,10
0.20155038759689922,11
0.20161290322580644,11
0.20168067226890757,12
0.20175438596491227,20
0.2018348623853211,10
0.20192307692307693,17
0.20202020202020202,17
0.20212765957446807,19
0.20218579234972678,1
0.20224719101123595,24
0.20238095238095238,35
0.20245398773006135,1
0.20253164556962025,28
0.20261437908496732,5
0.20270270270270271,39
0.20279720279720279,8
0.2028985507246377,35
0.20300751879699247,9
0.203125,55
0.2032520325203252,8
0.2032967032967033,5
0.2033898305084746,46
0.20348837209302326,1
0.20353982300884957,14
0.20359281437125748,2
0.2037037037037037,67
0.20382165605095542,5
0.20388349514563106,14
0.20394736842105263,4
0.20408163265306123,85
0.20422535211267606,9
0.20430107526881722,22
0.20437956204379562,5
0.20454545454545456,90
0.2046783625730994,3
0.2047244094488189,10
0.20476190476190476,1
0.20481927710843373,29
0.20491803278688525,14
0.20496894409937888,3
0.20512820512820512,116
0.20526315789473684,1
0.2052980132450331,3
0.20535714285714285,10
0.2054794520547945,37
0.20555555555555555,1
0.205607476635514,15
0.20567375886524822,7
0.2057142857142857,4
0.20588235294117646,157
0.20606060606060606,2
0.20610687022900764,7
0.20618556701030927,24
0.20625,1
0.20634920634920634,57
0.20652173913043478,18
0.2066115702479339,11
0.20666666666666667,4
0.20689655172413793,193
0.20710059171597633,2
0.20714285714285716,4
0.2072072072072072,14
0.20725388601036268,1
0.2073170731707317,29
0.2074074074074074,5
0.20754716981132076,73
0.20765027322404372,1
0.2076923076923077,12
0.2077922077922078,32
0.20786516853932585,1
0.2079207920792079,20
0.208,10
0.2080536912751678,1
0.20809248554913296,1
0.20812182741116753,1
0.20833333333333334,248
0.2085889570552147,1
0.20863309352517986,6
0.20869565217391303,11
0.2087912087912088,26
0.2088607594936709,1
0.208955223880597,45
0.20909090909090908,15
0.20915032679738563,4
0.20918367346938777,1
0.20930232558139536,85
0.2094240837696335,2
0.20952380952380953,19
0.20958083832335328,3
0.20967741935483872,53
0.2097902097902098,3
0.20987654320987653,23
0.21,26
0.21008403361344538,8
0.21014492753623187,7
0.21019108280254778,3
0.21022727272727273,2
0.21052631578947367,331
0.21084337349397592,2
0.2108843537414966,4
0.2109375,8
0.21100917431192662,12
0.2111111111111111,23
0.2111801242236025,3
0.2112676056338028,41
0.21138211382113822,10
0.21153846153846154,75
0.2116788321167883,7
0.21176470588235294,17
0.211864406779661,12
0.2119205298013245,3
0.21212121212121213,137
0.2122905027932961,4
0.21232876712328766,4
0.21238938053097345,14
0.21243523316062177,2
0.2125,25
0.2125984251968504,8
0.21264367816091953,2
0.2127659574468085,72
0.2129032258064516,2
0.21296296296296297,15
0.21301775147928995,3
0.21311475409836064,48
0.21323529411764705,11
0.21333333333333335,31
0.21341463414634146,1
0.21348314606741572,27
0.21359223300970873,19
0.21367521367521367,9
0.21374045801526717,11
0.21379310344827587,1
0.2138364779874214,3
0.2138728323699422,2
0.21428571428571427,480
0.21465968586387435,1
0.21468926553672316,1
0.2147239263803681,2
0.21476510067114093,2
0.21481481481481482,6
0.21487603305785125,10
0.21495327102803738,15
0.21505376344086022,25
0.21511627906976744,2
0.21518987341772153,27
0.2152777777777778,6
0.2153846153846154,55
0.2154696132596685,1
0.21551724137931033,6
0.2155688622754491,5
0.21568627450980393,74
0.2158273381294964,6
0.2159090909090909,23
0.216,8
0.21604938271604937,3
0.21621621621621623,106
0.21637426900584794,2
0.21641791044776118,4
0.21649484536082475,31
0.21656050955414013,1
0.21666666666666667,50
0.21678321678321677,9
0.21686746987951808,22
0.2169811320754717,17
0.21705426356589147,8
0.21710526315789475,4
0.21714285714285714,2
0.21739130434782608,233
0.21761658031088082,1
0.21764705882352942,2
0.21768707482993196,6
0.21774193548387097,12
0.21782178217821782,17
0.21794871794871795,27
0.21804511278195488,11
0.21818181818181817,53
0.21830985915492956,8
0.21839080459770116,19
0.2184873949579832,10
0.2185430463576159,3
0.2185792349726776,1
0.21875,156
0.21893491124260356,6
0.21897810218978103,6
0.21904761904761905,12
0.21910112359550563,2
0.2191780821917808,32
0.21929824561403508,9
0.21935483870967742,6
0.21951219512195122,114
0.21965317919075145,1
0.2196969696969697,6
0.21978021978021978,19
0.2198581560283688,5
0.22,78
0.22012578616352202,2
0.22018348623853212,13
0.22023809523809523,3
0.22033898305084745,50
0.22043010752688172,1
0.2204724409448819,10
0.22058823529411764,43
0.2206896551724138,7
0.22077922077922077,23
0.22085889570552147,2
0.22093023255813954,21
0.22105263157894736,17
0.22115384615384615,22
0.22123893805309736,3
0.22131147540983606,12
0.22137404580152673,12
0.22142857142857142,7
0.2214765100671141,4
0.22151898734177214,1
0.2215568862275449,2
0.2215909090909091,1
0.22164948453608246,1
0.22167487684729065,1
0.2222222222222222,633
0.22279792746113988,1
0.22285714285714286,2
0.22289156626506024,1
0.2229299363057325,6
0.22297297297297297,7
0.22302158273381295,5
0.2230769230769231,7
0.2231404958677686,7
0.22321428571428573,12
0.22330097087378642,20
0.22340425531914893,13
0.22346368715083798,1
0.2235294117647059,18
0.2236024844720497,2
0.2236842105263158,33
0.22377622377622378,6
0.22388059701492538,47
0.224,8
0.22404371584699453,1
0.22413793103448276,45
0.22424242424242424,2
0.22429906542056074,13
0.22435897435897437,2
0.22448979591836735,64
0.22459893048128343,3
0.2246376811594203,8
0.2247191011235955,17
0.2248062015503876,12
0.22485207100591717,2
0.225,107
0.2251655629139073,2
0.22522522522522523,10
0.22527472527472528,4
0.22535211267605634,34
0.2254335260115607,2
0.22549019607843138,19
0.22556390977443608,4
0.22560975609756098,3
0.22580645161290322,151
0.22598870056497175,2
0.22602739726027396,8
0.22608695652173913,12
0.2261904761904762,26
0.22627737226277372,4
0.22631578947368422,2
0.22641509433962265,59
0.2265193370165746,1
0.2265625,6
0.22666666666666666,19
0.22674418604651161,1
0.2268041237113402,24
0.226890756302521,12
0.22695035460992907,4
0.22699386503067484,3
0.22702702702702704,1
0.22727272727272727,267
0.2275449101796407,2
0.22758620689655173,2
0.22764227642276422,10
0.22772277227722773,18
0.22784810126582278,32
0.22794117647058823,3
0.22807017543859648,52
0.22818791946308725,5
0.22826086956521738,13
0.2283464566929134,7
0.22839506172839505,4
0.22857142857142856,114
0.22872340425531915,1
0.22875816993464052,3
0.2288135593220339,9
0.2289156626506024,24
0.22900763358778625,6
0.22905027932960895,1
0.22916666666666666,86
0.22929936305732485,5
0.22935779816513763,9
0.22941176470588234,3
0.22950819672131148,57
0.22962962962962963,4
0.22972972972972974,36
0.22981366459627328,2
0.22988505747126436,29
0.22994652406417113,2
0.23,15
0.23008849557522124,9
0.23015873015873015,8
0.2302158273381295,9
0.23026315789473684,7
0.23030303030303031,5
0.2303370786516854,3
0.23039215686274508,1
0.23076923076923078,492
0.23115577889447236,1
0.23118279569892472,1
0.23125,4
0.23129251700680273,6
0.23134328358208955,5
0.23140495867768596,11
0.23148148148148148,13
0.23157894736842105,21
0.23163841807909605,1
0.23170731707317074,30
0.23178807947019867,3
0.2318840579710145,32
0.232,13
0.23204419889502761,2
0.23214285714285715,55
0.23225806451612904,2
0.23232323232323232,19
0.2323943661971831,8
0.23243243243243245,1
0.23255813953488372,77
0.23270440251572327,6
0.23275862068965517,12
0.2328767123287671,29
0.23295454545454544,3
0.23300970873786409,19
0.23308270676691728,7
0.2331288343558282,2
0.23316062176165803,1
0.23333333333333334,156
0.23353293413173654,2
0.23357664233576642,6
0.2336448598130841,15
0.23369565217391305,1
0.23376623376623376,25
0.23387096774193547,14
0.23391812865497075,2
0.23404255319148937,84
0.23417721518987342,5
0.23423423423423423,11
0.2342857142857143,1
0.234375,39
0.23448275862068965,5
0.2345679012345679,16
0.23469387755102042,18
0.23478260869565218,14
0.23484848484848486,7
0.2348993288590604,4
0.23493975903614459,2
0.23497267759562843,1
0.23529411764705882,318
0.23563218390804597,3
0.2356687898089172,5
0.2357142857142857,2
0.23577235772357724,9
0.2358490566037736,9
0.23595505617977527,21
0.2360248447204969,5
0.2361111111111111,34
0.23622047244094488,6
0.23626373626373626,1
0.23636363636363636,64
0.23648648648648649,7
0.23655913978494625,23
0.2366412213740458,8
0.23668639053254437,1
0.23684210526315788,109
0.23699421965317918,1
0.23703703703703705,9
0.23711340206185566,13
0.23717948717948717,4
0.23728813559322035,52
0.23737373737373738,1
0.23741007194244604,10
0.2375,23
0.23756906077348067,2
0.2376237623762376,11
0.23770491803278687,11
0.23776223776223776,11
0.23780487804878048,2
0.23809523809523808,246
0.23837209302325582,5
0.23841059602649006,4
0.23846153846153847,5
0.23853211009174313,13
0.23863636363636365,26
0.23870967741935484,7
0.23880597014925373,36
0.23893805309734514,11
0.2389937106918239,4
0.2391304347826087,58
0.2392638036809816,3
0.23931623931623933,11
0.2393617021276596,1
0.23943661971830985,27
0.23952095808383234,2
0.23958333333333334,15
0.2396694214876033,4
0.23972602739726026,5
0.23976608187134502,2
0.24,190
0.24022346368715083,2
0.24025974025974026,2
0.24031007751937986,9
0.2403846153846154,10
0.24043715846994534,2
0.24050632911392406,29
0.24060150375939848,7
0.24064171122994651,2
0.24074074074074073,45
0.24083769633507854,1
0.24087591240875914,2
0.24096385542168675,34
0.24102564102564103,1
0.24107142857142858,9
0.24113475177304963,3
0.2411764705882353,1
0.2413793103448276,192
0.24157303370786518,2
0.24161073825503357,5
0.24166666666666667,9
0.24175824175824176,23
0.24183006535947713,6
0.24193548387096775,25
0.24203821656050956,3
0.24210526315789474,20
0.2421875,11
0.2422360248447205,3
0.24242424242424243,121
0.24260355029585798,1
0.2426470588235294,8
0.24271844660194175,11
0.24277456647398843,5
0.24285714285714285,31
0.24299065420560748,12
0.24305555555555555,4
0.2430939226519337,2
0.24324324324324326,114
0.24342105263157895,9
0.24347826086956523,7
0.24358974358974358,19
0.24369747899159663,4
0.24375,3
0.24390243902439024,100
0.24404761904761904,3
0.2440944881889764,6
0.2441860465116279,21
0.24427480916030533,6
0.24431818181818182,1
0.24444444444444444,82
0.2446043165467626,5
0.24468085106382978,20
0.24475524475524477,2
0.24489795918367346,65
0.245,1
0.24503311258278146,2
0.24509803921568626,11
0.24516129032258063,2
0.24528301886792453,45
0.24539877300613497,1
0.24545454545454545,11
0.24550898203592814,3
0.24561403508771928,45
0.24571428571428572,2
0.2457627118644068,8
0.24581005586592178,1
0.2459016393442623,44
0.24598930481283424,1
0.24603174603174602,19
0.24615384615384617,36
0.2462686567164179,4
0.2463768115942029,39
0.24647887323943662,6
0.2465753424657534,20
0.24666666666666667,5
0.24675324675324675,35
0.2468354430379747,1
0.24691358024691357,28
0.2469879518072289,3
0.24705882352941178,23
0.24719101123595505,23
0.24725274725274726,1
0.24731182795698925,20
0.24736842105263157,2
0.24742268041237114,13
0.24752475247524752,20
0.24761904761904763,10
0.24770642201834864,9
0.24778761061946902,11
0.24786324786324787,10
0.24793388429752067,10
0.248,15
0.24806201550387597,10
0.24812030075187969,7
0.24817518248175183,7
0.24822695035460993,2
0.2482758620689655,4
0.2483221476510067,6
0.24836601307189543,3
0.2484076433121019,3
0.2484472049689441,2
0.24848484848484848,1
0.2485207100591716,1
0.24855491329479767,1
0.24858757062146894,3
0.24861878453038674,1
0.24864864864864866,1
0.24867724867724866,2
0.25,1331
0.25133689839572193,1
0.25139664804469275,2
0.25146198830409355,2
0.25149700598802394,3
0.25153374233128833,4
0.25157232704402516,5
0.25161290322580643,3
0.25165562913907286,2
0.25170068027210885,6
0.2517482517482518,4
0.2517985611510791,6
0.2518518518518518,8
0.25190839694656486,7
0.25196850393700787,8
0.25203252032520324,14
0.25210084033613445,9
0.25217391304347825,9
0.25225225225225223,5
0.2523364485981308,13
0.2524271844660194,8
0.25252525252525254,13
0.25257731958762886,1
0.25263157894736843,21
0.25274725274725274,18
0.25280898876404495,2
0.25287356321839083,27
0.25301204819277107,17
0.25308641975308643,1
0.25316455696202533,28
0.2532467532467532,2
0.25333333333333335,30
0.2534246575342466,4
0.2535211267605634,27
0.2536231884057971,2
0.2537313432835821,40
0.25384615384615383,9
0.25396825396825395,41
0.2540983606557377,6
0.2541436464088398,2
0.2542372881355932,43
0.2543859649122807,9
0.25443786982248523,1
0.2545454545454545,46
0.2546583850931677,5
0.25471698113207547,14
0.25477707006369427,4
0.2549019607843137,58
0.2550335570469799,2
0.25510204081632654,12
0.25517241379310346,3
0.2552083333333333,1
0.2553191489361702,64
0.2554347826086957,1
0.25547445255474455,7
0.25555555555555554,13
0.2556390977443609,8
0.2556818181818182,1
0.2558139534883721,66
0.25595238095238093,1
0.256,7
0.25609756097560976,15
0.2561576354679803,1
0.256198347107438,12
0.25625,4
0.2564102564102564,95
0.25654450261780104,1
0.2565789473684211,7
0.25663716814159293,13
0.25668449197860965,1
0.25675675675675674,23
0.2568306010928962,1
0.25688073394495414,11
0.2569444444444444,6
0.2569832402234637,3
0.2571428571428571,121
0.2573099415204678,3
0.25735294117647056,7
0.25742574257425743,10
0.25748502994011974,2
0.25757575757575757,39
0.25766871165644173,2
0.25773195876288657,14
0.2578125,9
0.2578616352201258,3
0.25806451612903225,115
0.25824175824175827,2
0.2582781456953642,5
0.25833333333333336,10
0.25842696629213485,15
0.2585034013605442,3
0.25862068965517243,37
0.25874125874125875,2
0.25882352941176473,17
0.25892857142857145,9
0.2589928057553957,5
0.25903614457831325,3
0.25925925925925924,155
0.2594594594594595,2
0.25949367088607594,1
0.2595419847328244,3
0.25961538461538464,14
0.2596685082872928,3
0.2597402597402597,12
0.25984251968503935,8
0.26,57
0.26011560693641617,4
0.2601626016260163,10
0.2602739726027397,30
0.2603550295857988,2
0.2604166666666667,20
0.2605042016806723,6
0.2605633802816901,7
0.26063829787234044,1
0.2608695652173913,190
0.2611111111111111,1
0.2611464968152866,4
0.26119402985074625,4
0.26126126126126126,11
0.26136363636363635,22
0.26143790849673204,4
0.26153846153846155,32
0.2616822429906542,15
0.26174496644295303,6
0.2619047619047619,66
0.2620320855614973,1
0.2620689655172414,7
0.2621359223300971,11
0.2621951219512195,1
0.26229508196721313,28
0.2624113475177305,6
0.2625,24
0.26256983240223464,1
0.26262626262626265,5
0.2627118644067797,8
0.26277372262773724,9
0.26282051282051283,4
0.2631578947368421,241
0.2634146341463415,1
0.26344086021505375,1
0.2634730538922156,3
0.2635135135135135,4
0.26356589147286824,2
0.2636363636363636,6
0.26373626373626374,14
0.26380368098159507,2
0.2638888888888889,19
0.264,7
0.2640449438202247,1
0.2641509433962264,59
0.2642857142857143,7
0.26436781609195403,17
0.2644628099173554,8
0.2645161290322581,2
0.2647058823529412,104
0.2648648648648649,2
0.26490066225165565,3
0.26495726495726496,14
0.26506024096385544,23
0.26515151515151514,6
0.26519337016574585,1
0.2653061224489796,57
0.2654320987654321,5
0.26548672566371684,7
0.2655367231638418,1
0.265625,31
0.26573426573426573,8
0.26582278481012656,21
0.2658959537572254,1
0.26595744680851063,12
0.26605504587155965,9
0.2661290322580645,6
0.26618705035971224,7
0.2662337662337662,3
0.26627218934911245,6
0.266304347826087,1
0.26666666666666666,307
0.2670157068062827,1
0.26704545454545453,2
0.2670807453416149,2
0.2671232876712329,2
0.26717557251908397,2
0.2672413793103448,5
0.26732673267326734,5
0.26737967914438504,2
0.26744186046511625,16
0.267515923566879,4
0.2676056338028169,32
0.2677165354330709,8
0.26785714285714285,40
0.2679738562091503,6
0.26804123711340205,8
0.26811594202898553,10
0.2682926829268293,74
0.26842105263157895,1
0.2684563758389262,2
0.26851851851851855,11
0.26857142857142857,2
0.26865671641791045,29
0.26875,3
0.26881720430107525,19
0.2689075630252101,12
0.2689655172413793,4
0.2692307692307692,168
0.2694610778443114,1
0.2695035460992908,9
0.26956521739130435,9
0.2696078431372549,1
0.2696629213483146,18
0.26973684210526316,4
0.2698412698412698,39
0.26993865030674846,3
0.27,5
0.27007299270072993,6
0.27011494252873564,1
0.2702702702702703,91
0.27040816326530615,1
0.27044025157232704,1
0.27049180327868855,6
0.27058823529411763,12
0.2706766917293233,8
0.27071823204419887,1
0.2708333333333333,49
0.2709677419354839,3
0.27102803738317754,13
0.2710843373493976,4
0.2711864406779661,41
0.2713178294573643,6
0.271356783919598,1
0.2714285714285714,29
0.271523178807947,2
0.2716049382716049,18
0.27167630057803466,3
0.2717391304347826,14
0.27184466019417475,11
0.2719298245614035,9
0.272,11
0.27205882352941174,6
0.272108843537415,4
0.2721518987341772,4
0.27218934911242604,4
0.2722222222222222,2
0.2727272727272727,397
0.2731707317073171,1
0.27319587628865977,1
0.273224043715847,1
0.27325581395348836,1
0.2732919254658385,3
0.2733333333333333,2
0.2733812949640288,3
0.2734375,6
0.27350427350427353,10
0.27358490566037735,16
0.2736842105263158,5
0.2737430167597765,2
0.27380952380952384,20
0.27388535031847133,1
0.273972602739726,18
0.2740740740740741,7
0.27411167512690354,2
0.27419354838709675,28
0.2743362831858407,11
0.27439024390243905,1
0.27450980392156865,47
0.27461139896373055,1
0.2746478873239437,6
0.27472527472527475,14
0.2748091603053435,7
0.27485380116959063,2
0.275,76
0.2751322751322751,1
0.2751677852348993,4
0.27522935779816515,11
0.2752808988764045,1
0.2753623188405797,20
0.2754491017964072,2
0.2755102040816326,5
0.2755905511811024,6
0.27564102564102566,2
0.2756756756756757,1
0.27586206896551724,131
0.27607361963190186,3
0.27611940298507465,2
0.2761904761904762,10
0.27624309392265195,1
0.27631578947368424,15
0.2764227642276423,5
0.27647058823529413,2
0.2765957446808511,46
0.27672955974842767,1
0.2767857142857143,6
0.27692307692307694,35
0.27702702702702703,2
0.27710843373493976,18
0.27722772277227725,12
0.2773109243697479,8
0.2773722627737226,10
0.27741935483870966,8
0.2774566473988439,1
0.2777777777777778,223
0.27807486631016043,3
0.2781065088757396,1
0.2781456953642384,3
0.2781954887218045,2
0.2782608695652174,17
0.27835051546391754,8
0.27848101265822783,17
0.2785714285714286,4
0.2786885245901639,37
0.2787878787878788,2
0.27884615384615385,7
0.2789115646258503,3
0.27906976744186046,66
0.27918781725888325,3
0.2792207792207792,2
0.27927927927927926,11
0.27932960893854747,1
0.27941176470588236,22
0.2795031055900621,2
0.27956989247311825,17
0.2796610169491525,13
0.27972027972027974,4
0.27976190476190477,2
0.28,144
0.2802197802197802,1
0.2802547770700637,3
0.2803030303030303,1
0.2803738317757009,7
0.2804232804232804,1
0.2804878048780488,19
0.2805755395683453,3
0.2807017543859649,41
0.2808219178082192,3
0.2808988764044944,21
0.2809917355371901,9
0.28104575163398693,4
0.2810810810810811,2
0.28125,114
0.281437125748503,1
0.2814814814814815,7
0.2815533980582524,11
0.28160919540229884,2
0.28169014084507044,20
0.281767955801105,1
0.2818181818181818,11
0.28187919463087246,5
0.28191489361702127,1
0.28205128205128205,68
0.2822085889570552,1
0.28225806451612906,9
0.2823529411764706,23
0.2824427480916031,5
0.2824858757062147,3
0.2826086956521739,63
0.2827586206896552,5
0.2828282828282828,14
0.28289473684210525,5
0.28292682926829266,1
0.2830188679245283,35
0.28313253012048195,3
0.2831858407079646,9
0.2832369942196532,1
0.2833333333333333,37
0.28346456692913385,5
0.28350515463917525,1
0.2835820895522388,23
0.28368794326241137,4
0.28378378378378377,16
0.2838709677419355,5
0.2839506172839506,14
0.28402366863905326,2
0.2840909090909091,14
0.28415300546448086,4
0.28421052631578947,11
0.28426395939086296,1
0.28431372549019607,11
0.28440366972477066,9
0.28448275862068967,9
0.2845528455284553,9
0.2846153846153846,4
0.2846715328467153,2
0.2847222222222222,1
0.2847682119205298,4
0.2848101265822785,4
0.28484848484848485,1
0.28488372093023256,1
0.2849462365591398,2
0.2857142857142857,597
0.2864583333333333,1
0.28651685393258425,2
0.28654970760233917,1
0.28662420382165604,4
0.2866666666666667,1
0.2867132867132867,4
0.2867647058823529,6
0.2868217054263566,2
0.28688524590163933,7
0.28695652173913044,9
0.28703703703703703,6
0.2871287128712871,5
0.2872340425531915,11
0.28735632183908044,8
0.2874251497005988,1
0.2875,13
0.2875816993464052,2
0.2876712328767123,16
0.28776978417266186,3
0.28780487804878047,1
0.2878787878787879,23
0.288,7
0.288135593220339,31
0.2882882882882883,8
0.2883435582822086,2
0.28846153846153844,30
0.2885572139303483,1
0.28859060402684567,4
0.28865979381443296,7
0.2887323943661972,2
0.28888888888888886,61
0.28901734104046245,1
0.2890625,4
0.2891566265060241,18
0.2892561983471074,9
0.2893081761006289,1
0.2893401015228426,1
0.2894736842105263,69
0.2896551724137931,4
0.2897196261682243,6
0.2897727272727273,1
0.2898550724637681,32
0.28994082840236685,5
0.29,13
0.2900763358778626,4
0.29012345679012347,2
0.2903225806451613,92
0.2905405405405405,1
0.2905982905982906,5
0.29069767441860467,16
0.2907801418439716,5
0.2909090909090909,39
0.291005291005291,2
0.291044776119403,9
0.2911392405063291,17
0.29120879120879123,1
0.2912621359223301,15
0.29133858267716534,5
0.2913907284768212,4
0.2914285714285714,1
0.2916666666666667,146
0.2919254658385093,3
0.291970802919708,5
0.2920353982300885,8
0.29213483146067415,12
0.2922077922077922,8
0.2923076923076923,22
0.29239766081871343,1
0.29245283018867924,11
0.2925170068027211,4
0.2926829268292683,68
0.29285714285714287,4
0.29292929292929293,11
0.2929936305732484,2
0.29310344827586204,29
0.2932330827067669,4
0.29333333333333333,25
0.29347826086956524,14
0.29357798165137616,6
0.29365079365079366,6
0.2937062937062937,6
0.29375,4
0.2937853107344633,1
0.2938388625592417,1
0.29411764705882354,216
0.29441624365482233,2
0.29444444444444445,1
0.294478527607362,5
